91753
56301	1085	22196
53891	18	5124
47949	295	34879
56621	1254	15390
55749	608	46981
35519	486	59669
30179	20	11109
55656	1066	35029
54583	1002	18563
50481	1120	9208
56937	476	4637
38541	1254	17609
49071	154	49072
34807	1085	13713
52671	74	31364
53125	1254	6011
59546	915	29923
58854	1086	7901
55635	1085	3404
50573	658	41864
45717	1254	11562
44750	82	23547
45979	1120	22505
44995	309	50788
36934	1085	8166
33041	1066	42722
34803	1254	12015
44504	1192	32590
41788	1176	48572
44991	1192	40433
32265	1085	13149
44826	1066	53049
55963	88	10176
54147	1066	46516
34106	1066	34146
40403	53	17215
59381	74	44721
41350	1192	30669
56549	396	29411
56056	1066	37680
49100	249	49934
34252	476	4374
55393	1254	25524
40816	1254	866
50186	405	28098
55144	1085	21212
35534	1085	26886
55729	1254	2880
32785	1254	22828
56202	809	1415
59391	1254	13642
55743	249	39230
32706	1254	98
50810	1066	46253
56745	1085	13620
57233	203	33323
59240	170	28493
31933	1254	11367
31853	1066	38025
33121	476	9994
36411	630	36410
52101	1066	52795
59390	795	7810
52486	1254	14452
42269	249	54853
44566	658	32477
47737	465	6075
35335	1254	3460
31604	1085	2369
54910	1254	20646
56607	858	59075
41329	915	29925
43009	476	1176
40698	1254	13125
49842	1254	21696
57318	1254	2663
42570	1085	14227
33060	476	16879
47673	1085	36609
39606	1085	19846
53192	476	37090
53199	144	27537
46975	1254	2106
53322	1254	12307
55919	837	2792
38578	476	23320
40773	1066	38822
30391	1254	26663
36308	1066	34248
38194	476	4995
49455	1254	5331
55459	1085	781
36294	1176	52793
37755	1254	24823
38519	1085	13104
33070	309	49554
30178	1085	21143
30473	365	29961
30995	1085	3474
54759	1254	1123
40018	1254	11402
39449	476	10737
50849	1085	11233
56278	88	18891
55262	1254	26540
44888	1085	6807
52779	1254	19581
53313	1254	11991
30085	829	30086
44678	1176	53969
44405	476	23590
33049	1254	2420
58663	476	9585
55026	1085	11358
46061	1254	426
30387	74	43085
36818	1085	5778
55239	809	38564
31111	1085	39362
55743	476	7950
50310	1085	7401
30119	1120	17129
30097	1254	24088
57016	1254	21210
49403	1085	1661
58023	608	59452
41272	1085	254
52714	1254	12686
34192	74	31663
55127	1085	10597
42029	1254	497
49184	1254	3159
45305	1254	21247
35152	858	57651
47932	309	36903
40803	219	26747
39932	1085	24268
56240	1014	19750
57546	1254	25161
55250	858	48951
54886	1192	51149
38968	309	49703
48695	476	26886
33263	1066	47328
30548	1085	20245
40816	1254	13752
42825	309	36449
50707	1254	2459
45560	1066	47887
43590	538	18637
58784	1066	43749
37200	74	37200
57202	1066	34087
39647	476	6406
54960	1254	5791
55034	1254	8784
54838	1085	2749
35384	1085	2226
51891	1066	33599
55081	739	35499
31150	858	30888
40150	1254	2601
47780	1085	10737
44589	476	28132
51876	564	25263
31490	1085	9271
50028	310	46147
45618	1085	4734
51144	658	35993
38141	1254	10292
30031	1254	1581
54611	1254	2631
50281	1254	25613
44547	1085	7188
53106	878	5480
42399	1066	47348
41611	1254	9633
30261	191	34297
55849	309	58751
52888	1254	912
55264	795	29950
30108	309	34512
57102	476	9099
56993	1254	26445
50127	1121	46622
36308	1254	2926
34440	309	31771
38305	1254	19458
35193	1254	21903
47427	809	47831
52095	1066	39771
58930	1085	7611
34413	1066	42330
40978	309	37513
48477	1066	34116
52791	74	36288
48666	1254	26631
54363	192	5170
33129	1085	9724
33071	1254	7454
30113	476	29525
35553	476	29098
50322	1085	2023
37833	1085	1000
53475	1120	18616
35882	1254	26696
45169	1254	11689
38564	1192	30669
55763	1254	3197
56540	1066	39192
35506	456	16017
55475	1192	59528
59183	1085	8435
41249	476	4688
55659	1085	4330
55322	1254	2294
45704	1066	44532
38949	1066	33015
33210	1192	52843
59195	1091	53210
32809	1254	11290
34521	858	45911
59144	1066	56204
30384	1066	50422
58790	1085	27077
34471	1085	27286
32361	1254	1185
30585	15	3000
52682	1254	29113
36268	476	4880
59299	1254	20787
47044	396	29461
55962	1254	21452
57040	1085	21335
44242	1254	1288
34801	476	24046
49290	1085	25577
31520	1254	17074
54455	1066	40553
46651	476	23258
55723	74	53455
31230	858	39894
55669	1254	12131
50698	1192	36086
54774	1254	22835
55446	1066	34286
50146	1254	23258
54763	476	4842
54849	88	36890
35364	1085	26218
55848	837	1076
56064	809	56383
48143	1254	20567
38656	1254	13523
52313	1066	43100
46669	476	16631
54651	795	59900
52384	1085	16871
55653	837	554
36817	1085	29634
55477	476	10834
32276	1085	16932
55662	739	29387
35422	1254	8374
56204	1085	5340
46036	1066	35744
46167	439	4647
45937	191	44321
